State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield
Gujarat,Banas Kantha,1998,Kharif,other cereals & millets,500.0,200.0,0.4
Gujarat,Banas Kantha,1998,Kharif,other kharif pulses,3800.0,2000.0,0.5263157894736842
Gujarat,Banas Kantha,1998,Kharif,sesame,6000.0,1200.0,0.2
Gujarat,Banas Kantha,1998,Kharif,millet,500.0,200.0,0.4
Gujarat,Banas Kantha,1998,Kharif,blackgram,2000.0,1200.0,0.6
Gujarat,Banas Kantha,1998,Rabi,gram,700.0,500.0,0.7142857142857143
Gujarat,Banas Kantha,1998,Rabi,rapeseed &mustard,164300.0,226400.0,1.3779671332927572
Gujarat,Banas Kantha,1998,Rabi,wheat,42900.0,113300.0,2.641025641025641
Gujarat,Banas Kantha,1998,Summer,pearl millet,36300.0,88200.0,2.4297520661157024
Gujarat,Banas Kantha,1998,Summer,groundnut,1200.0,2000.0,1.6666666666666667
Gujarat,Banas Kantha,1998,Whole Year,dry chillies,1600.0,2200.0,1.375
Gujarat,Banas Kantha,1998,Whole Year,garlic,100.0,300.0,3.0
Gujarat,Banas Kantha,1998,Whole Year,oilseeds total,234500.0,344500.0,1.4690831556503199
Gujarat,Banas Kantha,1998,Whole Year,pulses total,46200.0,17700.0,0.38311688311688313
Gujarat,Banas Kantha,1998,Whole Year,tobacco,3600.0,8700.0,2.4166666666666665
Gujarat,Banas Kantha,1999,Kharif,pigeonpea,4100.0,3300.0,0.8048780487804879
Gujarat,Banas Kantha,1999,Kharif,pearl millet,162000.0,19200.0,0.11851851851851852
Gujarat,Banas Kantha,1999,Kharif,castor seed,81100.0,184200.0,2.2712700369913685
Gujarat,Banas Kantha,1999,Kharif,cotton(lint),17700.0,11400.0,0.6440677966101694
Gujarat,Banas Kantha,1999,Kharif,groundnut,3400.0,1200.0,0.35294117647058826
Gujarat,Banas Kantha,1999,Kharif,sorghum,1200.0,1600.0,1.3333333333333333
Gujarat,Banas Kantha,1999,Kharif,maize,6700.0,10000.0,1.492537313432836
Gujarat,Banas Kantha,1999,Kharif,greengram,13400.0,200.0,0.014925373134328358
Gujarat,Banas Kantha,1999,Kharif,moth,6100.0,0.0,0.0
Gujarat,Banas Kantha,1999,Kharif,other cereals & millets,1700.0,400.0,0.23529411764705882
Gujarat,Banas Kantha,1999,Kharif,other kharif pulses,4100.0,900.0,0.21951219512195122
Gujarat,Banas Kantha,1999,Kharif,sesame,4000.0,100.0,0.025
Gujarat,Banas Kantha,1999,Kharif,millet,1700.0,400.0,0.23529411764705882
Gujarat,Banas Kantha,1999,Kharif,blackgram,1700.0,400.0,0.23529411764705882
Gujarat,Banas Kantha,1999,Rabi,gram,600.0,300.0,0.5
Gujarat,Banas Kantha,1999,Rabi,rapeseed &mustard,162300.0,145000.0,0.893407270486753
Gujarat,Banas Kantha,1999,Rabi,wheat,49700.0,109600.0,2.2052313883299797
Gujarat,Banas Kantha,1999,Summer,pearl millet,67900.0,118400.0,1.743740795287187
Gujarat,Banas Kantha,1999,Summer,groundnut,1000.0,1800.0,1.8
Gujarat,Banas Kantha,1999,Whole Year,dry chillies,1500.0,1700.0,1.1333333333333333
Gujarat,Banas Kantha,1999,Whole Year,garlic,100.0,200.0,2.0
Gujarat,Banas Kantha,1999,Whole Year,tobacco,3900.0,10300.0,2.641025641025641
Gujarat,Banas Kantha,2000,Kharif,pigeonpea,4400.0,1400.0,0.3181818181818182
Gujarat,Banas Kantha,2000,Kharif,pearl millet,199000.0,53600.0,0.2693467336683417
Gujarat,Banas Kantha,2000,Kharif,castor seed,126100.0,244200.0,1.936558287073751
Gujarat,Banas Kantha,2000,Kharif,cotton(lint),22800.0,15500.0,0.6798245614035088
Gujarat,Banas Kantha,2000,Kharif,groundnut,1600.0,600.0,0.375
Gujarat,Banas Kantha,2000,Kharif,sorghum,2200.0,300.0,0.13636363636363635
Gujarat,Banas Kantha,2000,Kharif,maize,6200.0,9400.0,1.5161290322580645
Gujarat,Banas Kantha,2000,Kharif,greengram,23700.0,4000.0,0.16877637130801687
Gujarat,Banas Kantha,2000,Kharif,moth,11800.0,1700.0,0.1440677966101695
Gujarat,Banas Kantha,2000,Kharif,other cereals & millets,1700.0,300.0,0.17647058823529413
Gujarat,Banas Kantha,2000,Kharif,other kharif pulses,8700.0,2000.0,0.22988505747126436
Gujarat,Banas Kantha,2000,Kharif,sesame,17800.0,4500.0,0.25280898876404495
Gujarat,Banas Kantha,2000,Kharif,millet,1700.0,300.0,0.17647058823529413
Gujarat,Banas Kantha,2000,Kharif,blackgram,1100.0,300.0,0.2727272727272727
Gujarat,Banas Kantha,2000,Rabi,gram,400.0,200.0,0.5
Gujarat,Banas Kantha,2000,Rabi,rapeseed &mustard,105800.0,124000.0,1.172022684310019
Gujarat,Banas Kantha,2000,Rabi,wheat,54700.0,138000.0,2.5228519195612433
Gujarat,Banas Kantha,2000,Summer,pearl millet,59400.0,111600.0,1.878787878787879
Gujarat,Banas Kantha,2000,Summer,groundnut,400.0,800.0,2.0
Gujarat,Banas Kantha,2000,Whole Year,dry chillies,1100.0,1300.0,1.1818181818181819
Gujarat,Banas Kantha,2000,Whole Year,garlic,100.0,300.0,3.0
Gujarat,Banas Kantha,2000,Whole Year,guar seed,114000.0,25100.0,0.22017543859649122
Gujarat,Banas Kantha,2000,Whole Year,tobacco,3000.0,5100.0,1.7
Gujarat,Banas Kantha,2001,Kharif,pigeonpea,3500.0,2200.0,0.6285714285714286
Gujarat,Banas Kantha,2001,Kharif,pearl millet,152700.0,103500.0,0.6777996070726916
Gujarat,Banas Kantha,2001,Kharif,castor seed,62200.0,147100.0,2.364951768488746
Gujarat,Banas Kantha,2001,Kharif,cotton(lint),19100.0,17700.0,0.9267015706806283
Gujarat,Banas Kantha,2001,Kharif,groundnut,1800.0,2600.0,1.4444444444444444
Gujarat,Banas Kantha,2001,Kharif,sorghum,27800.0,20900.0,0.7517985611510791
Gujarat,Banas Kantha,2001,Kharif,maize,9800.0,30600.0,3.122448979591837
Gujarat,Banas Kantha,2001,Kharif,greengram,28700.0,12800.0,0.445993031358885
Gujarat,Banas Kantha,2001,Kharif,moth,12800.0,6000.0,0.46875
Gujarat,Banas Kantha,2001,Kharif,other kharif pulses,5500.0,2700.0,0.4909090909090909
Gujarat,Banas Kantha,2001,Kharif,sesame,27900.0,8000.0,0.2867383512544803
Gujarat,Banas Kantha,2001,Kharif,millet,1200.0,300.0,0.25
Gujarat,Banas Kantha,2001,Kharif,blackgram,3600.0,2000.0,0.5555555555555556
Gujarat,Banas Kantha,2001,Rabi,gram,800.0,400.0,0.5
Gujarat,Banas Kantha,2001,Rabi,other  rabi pulses,200.0,100.0,0.5
Gujarat,Banas Kantha,2001,Rabi,rapeseed &mustard,159400.0,193300.0,1.21267252195734
Gujarat,Banas Kantha,2001,Rabi,wheat,71900.0,194200.0,2.700973574408901
Gujarat,Banas Kantha,2001,Summer,pearl millet,64600.0,105500.0,1.63312693498452
Gujarat,Banas Kantha,2001,Summer,groundnut,500.0,600.0,1.2
Gujarat,Banas Kantha,2001,Whole Year,dry chillies,600.0,800.0,1.3333333333333333
Gujarat,Banas Kantha,2001,Whole Year,garlic,100.0,300.0,3.0
Gujarat,Banas Kantha,2001,Whole Year,guar seed,114300.0,55800.0,0.4881889763779528
Gujarat,Banas Kantha,2001,Whole Year,tobacco,2500.0,4300.0,1.72
Gujarat,Banas Kantha,2002,Kharif,pigeonpea,3600.0,2300.0,0.6388888888888888
Gujarat,Banas Kantha,2002,Kharif,pearl millet,218600.0,35500.0,0.16239707227813358
Gujarat,Banas Kantha,2002,Kharif,castor seed,54100.0,69800.0,1.2902033271719038
Gujarat,Banas Kantha,2002,Kharif,cotton(lint),20400.0,18600.0,0.9117647058823529
Gujarat,Banas Kantha,2002,Kharif,groundnut,2300.0,1100.0,0.4782608695652174
Gujarat,Banas Kantha,2002,Kharif,sorghum,1200.0,300.0,0.25
Gujarat,Banas Kantha,2002,Kharif,maize,7800.0,6500.0,0.8333333333333334
Gujarat,Banas Kantha,2002,Kharif,greengram,33400.0,4600.0,0.1377245508982036
Gujarat,Banas Kantha,2002,Kharif,moth,15100.0,2700.0,0.17880794701986755
Gujarat,Banas Kantha,2002,Kharif,other kharif pulses,4700.0,1900.0,0.40425531914893614
Gujarat,Banas Kantha,2002,Kharif,sesame,30600.0,4200.0,0.13725490196078433
Gujarat,Banas Kantha,2002,Kharif,millet,1100.0,400.0,0.36363636363636365
Gujarat,Banas Kantha,2002,Kharif,blackgram,3600.0,1200.0,0.3333333333333333
Gujarat,Banas Kantha,2002,Rabi,rapeseed &mustard,108800.0,111300.0,1.0229779411764706
Gujarat,Banas Kantha,2002,Rabi,wheat,64300.0,136900.0,2.1290824261275274
Gujarat,Banas Kantha,2002,Summer,pearl millet,76800.0,109600.0,1.4270833333333333
Gujarat,Banas Kantha,2002,Summer,groundnut,200.0,300.0,1.5
Gujarat,Banas Kantha,2002,Whole Year,dry chillies,400.0,500.0,1.25
Gujarat,Banas Kantha,2002,Whole Year,garlic,100.0,300.0,3.0
Gujarat,Banas Kantha,2002,Whole Year,guar seed,106700.0,34700.0,0.3252108716026242
Gujarat,Banas Kantha,2002,Whole Year,tobacco,1100.0,2900.0,2.6363636363636362
Gujarat,Banas Kantha,2003,Kharif,pigeonpea,1100.0,1000.0,0.9090909090909091
Gujarat,Banas Kantha,2003,Kharif,pearl millet,197700.0,241000.0,1.2190187152250884
Gujarat,Banas Kantha,2003,Kharif,castor seed,63800.0,132900.0,2.08307210031348
Gujarat,Banas Kantha,2003,Kharif,cotton(lint),4500.0,18000.0,4.0
Gujarat,Banas Kantha,2003,Kharif,groundnut,3300.0,7400.0,2.242424242424242
Gujarat,Banas Kantha,2003,Kharif,sorghum,7800.0,6800.0,0.8717948717948718
Gujarat,Banas Kantha,2003,Kharif,maize,9400.0,25700.0,2.734042553191489
Gujarat,Banas Kantha,2003,Kharif,greengram,36200.0,26700.0,0.7375690607734806
Gujarat,Banas Kantha,2003,Kharif,moth,11900.0,7500.0,0.6302521008403361
Gujarat,Banas Kantha,2003,Kharif,sesame,21000.0,10700.0,0.5095238095238095
Gujarat,Banas Kantha,2003,Kharif,millet,300.0,100.0,0.3333333333333333
Gujarat,Banas Kantha,2003,Kharif,blackgram,3700.0,2500.0,0.6756756756756757
Gujarat,Banas Kantha,2003,Rabi,gram,400.0,400.0,1.0
Gujarat,Banas Kantha,2003,Rabi,rapeseed &mustard,161900.0,237800.0,1.4688079061148858
Gujarat,Banas Kantha,2003,Rabi,wheat,48600.0,132000.0,2.7160493827160495
Gujarat,Banas Kantha,2003,Summer,pearl millet,81100.0,165800.0,2.0443896424167693
Gujarat,Banas Kantha,2003,Summer,groundnut,800.0,1300.0,1.625
Gujarat,Banas Kantha,2003,Whole Year,dry chillies,400.0,500.0,1.25
Gujarat,Banas Kantha,2003,Whole Year,guar seed,123400.0,112900.0,0.9149108589951378
Gujarat,Banas Kantha,2003,Whole Year,tobacco,33100.0,69800.0,2.108761329305136
Gujarat,Banas Kantha,2004,Kharif,pigeonpea,1600.0,1500.0,0.9375
Gujarat,Banas Kantha,2004,Kharif,pearl millet,173000.0,108300.0,0.6260115606936416
Gujarat,Banas Kantha,2004,Kharif,castor seed,73500.0,125900.0,1.7129251700680272
Gujarat,Banas Kantha,2004,Kharif,cotton(lint),6100.0,25900.0,4.245901639344262
Gujarat,Banas Kantha,2004,Kharif,groundnut,4700.0,4200.0,0.8936170212765957
Gujarat,Banas Kantha,2004,Kharif,sorghum,700.0,700.0,1.0
Gujarat,Banas Kantha,2004,Kharif,maize,8500.0,17000.0,2.0
Gujarat,Banas Kantha,2004,Kharif,greengram,34700.0,13700.0,0.39481268011527376
Gujarat,Banas Kantha,2004,Kharif,moth,13200.0,4900.0,0.3712121212121212
Gujarat,Banas Kantha,2004,Kharif,other kharif pulses,6200.0,3400.0,0.5483870967741935
Gujarat,Banas Kantha,2004,Kharif,sesame,30900.0,10000.0,0.32362459546925565
Gujarat,Banas Kantha,2004,Kharif,blackgram,3200.0,2000.0,0.625
Gujarat,Banas Kantha,2004,Rabi,gram,700.0,500.0,0.7142857142857143
Gujarat,Banas Kantha,2004,Rabi,other cereals & millets,300.0,100.0,0.3333333333333333
Gujarat,Banas Kantha,2004,Rabi,rapeseed &mustard,180100.0,249800.0,1.3870072182121045
Gujarat,Banas Kantha,2004,Rabi,millet,300.0,100.0,0.3333333333333333
Gujarat,Banas Kantha,2004,Rabi,wheat,39000.0,94600.0,2.4256410256410255
Gujarat,Banas Kantha,2004,Summer,pearl millet,64900.0,131400.0,2.024653312788906
Gujarat,Banas Kantha,2004,Summer,groundnut,500.0,900.0,1.8
Gujarat,Banas Kantha,2004,Whole Year,dry chillies,100.0,100.0,1.0
Gujarat,Banas Kantha,2004,Whole Year,guar seed,92300.0,85600.0,0.9274106175514626
Gujarat,Banas Kantha,2005,Kharif,pigeonpea,3600.0,3600.0,1.0
Gujarat,Banas Kantha,2005,Kharif,pearl millet,195000.0,133200.0,0.683076923076923
Gujarat,Banas Kantha,2005,Kharif,castor seed,81700.0,174300.0,2.1334149326805387
Gujarat,Banas Kantha,2005,Kharif,cotton(lint),14600.0,58400.0,4.0
Gujarat,Banas Kantha,2005,Kharif,groundnut,17900.0,30900.0,1.7262569832402235
Gujarat,Banas Kantha,2005,Kharif,sorghum,7500.0,3700.0,0.49333333333333335
Gujarat,Banas Kantha,2005,Kharif,maize,10400.0,24500.0,2.355769230769231
Gujarat,Banas Kantha,2005,Kharif,greengram,30300.0,23200.0,0.7656765676567657
Gujarat,Banas Kantha,2005,Kharif,moth,14900.0,7900.0,0.5302013422818792
Gujarat,Banas Kantha,2005,Kharif,other kharif pulses,4600.0,2200.0,0.4782608695652174
Gujarat,Banas Kantha,2005,Kharif,sesame,48200.0,16800.0,0.34854771784232363
Gujarat,Banas Kantha,2005,Kharif,blackgram,2600.0,1900.0,0.7307692307692307
Gujarat,Banas Kantha,2005,Rabi,gram,600.0,600.0,1.0
Gujarat,Banas Kantha,2005,Rabi,other cereals & millets,2900.0,3900.0,1.3448275862068966
Gujarat,Banas Kantha,2005,Rabi,rapeseed &mustard,186900.0,300800.0,1.6094168004280365
Gujarat,Banas Kantha,2005,Rabi,wheat,46300.0,123100.0,2.6587473002159827
Gujarat,Banas Kantha,2005,Summer,pearl millet,79700.0,180700.0,2.2672521957340024
Gujarat,Banas Kantha,2005,Summer,groundnut,1600.0,2600.0,1.625
Gujarat,Banas Kantha,2005,Whole Year,dry chillies,200.0,200.0,1.0
Gujarat,Banas Kantha,2005,Whole Year,guar seed,87900.0,44000.0,0.5005688282138794
Gujarat,Banas Kantha,2006,Kharif,pigeonpea,3300.0,2700.0,0.8181818181818182
Gujarat,Banas Kantha,2006,Kharif,pearl millet,193400.0,38400.0,0.19855222337125128
Gujarat,Banas Kantha,2006,Kharif,castor seed,59600.0,92500.0,1.5520134228187918
Gujarat,Banas Kantha,2006,Kharif,cotton(lint),16900.0,87400.0,5.171597633136095
Gujarat,Banas Kantha,2006,Kharif,groundnut,21400.0,20400.0,0.9532710280373832
Gujarat,Banas Kantha,2006,Kharif,sorghum,10700.0,3400.0,0.3177570093457944
Gujarat,Banas Kantha,2006,Kharif,maize,10700.0,16600.0,1.5514018691588785
Gujarat,Banas Kantha,2006,Kharif,greengram,32300.0,5000.0,0.15479876160990713
Gujarat,Banas Kantha,2006,Kharif,moth,13200.0,2400.0,0.18181818181818182
Gujarat,Banas Kantha,2006,Kharif,other kharif pulses,4600.0,2800.0,0.6086956521739131
Gujarat,Banas Kantha,2006,Kharif,sesame,36500.0,2600.0,0.07123287671232877
Gujarat,Banas Kantha,2006,Kharif,blackgram,2900.0,1400.0,0.4827586206896552
Gujarat,Banas Kantha,2006,Rabi,gram,800.0,800.0,1.0
Gujarat,Banas Kantha,2006,Rabi,other  rabi pulses,400.0,300.0,0.75
Gujarat,Banas Kantha,2006,Rabi,other cereals & millets,3000.0,3900.0,1.3
Gujarat,Banas Kantha,2006,Rabi,rapeseed &mustard,205700.0,289700.0,1.4083616917841517
Gujarat,Banas Kantha,2006,Rabi,wheat,68100.0,170500.0,2.5036710719530104
Gujarat,Banas Kantha,2006,Summer,pearl millet,81200.0,178100.0,2.1933497536945814
Gujarat,Banas Kantha,2006,Summer,groundnut,1000.0,1800.0,1.8
Gujarat,Banas Kantha,2006,Whole Year,dry chillies,300.0,300.0,1.0
Gujarat,Banas Kantha,2006,Whole Year,guar seed,71800.0,16900.0,0.23537604456824512
Gujarat,Banas Kantha,2006,Whole Year,tobacco,200.0,400.0,2.0
Gujarat,Banas Kantha,2007,Kharif,pigeonpea,2800.0,2900.0,1.0357142857142858
Gujarat,Banas Kantha,2007,Kharif,pearl millet,190100.0,174700.0,0.9189900052603893
Gujarat,Banas Kantha,2007,Kharif,castor seed,60800.0,135300.0,2.2253289473684212
Gujarat,Banas Kantha,2007,Kharif,cotton(lint),24800.0,87200.0,3.5161290322580645
Gujarat,Banas Kantha,2007,Kharif,groundnut,20400.0,36400.0,1.7843137254901962
Gujarat,Banas Kantha,2007,Kharif,maize,11600.0,31300.0,2.6982758620689653
Gujarat,Banas Kantha,2007,Kharif,greengram,40700.0,27000.0,0.6633906633906634
Gujarat,Banas Kantha,2007,Kharif,moth,12500.0,9100.0,0.728
Gujarat,Banas Kantha,2007,Kharif,other cereals & millets,900.0,400.0,0.4444444444444444
Gujarat,Banas Kantha,2007,Kharif,other kharif pulses,8700.0,5800.0,0.6666666666666666
Gujarat,Banas Kantha,2007,Kharif,sesame,38000.0,15500.0,0.40789473684210525
Gujarat,Banas Kantha,2007,Kharif,blackgram,9200.0,8900.0,0.967391304347826
Gujarat,Banas Kantha,2007,Rabi,gram,1000.0,1000.0,1.0
Gujarat,Banas Kantha,2007,Rabi,other cereals & millets,5800.0,7600.0,1.3103448275862069
Gujarat,Banas Kantha,2007,Rabi,rapeseed &mustard,185000.0,306500.0,1.6567567567567567
Gujarat,Banas Kantha,2007,Rabi,wheat,83000.0,237000.0,2.855421686746988
Gujarat,Banas Kantha,2007,Summer,pearl millet,79000.0,170500.0,2.1582278481012658
Gujarat,Banas Kantha,2007,Summer,groundnut,1400.0,2400.0,1.7142857142857142
Gujarat,Banas Kantha,2007,Whole Year,dry chillies,600.0,600.0,1.0
Gujarat,Banas Kantha,2007,Whole Year,garlic,100.0,400.0,4.0
Gujarat,Banas Kantha,2007,Whole Year,guar seed,80900.0,56100.0,0.6934487021013597
Gujarat,Banas Kantha,2008,Kharif,pigeonpea,2700.0,2900.0,1.0740740740740742
Gujarat,Banas Kantha,2008,Kharif,pearl millet,129900.0,31200.0,0.24018475750577367
Gujarat,Banas Kantha,2008,Kharif,castor seed,82700.0,178400.0,2.1571946795646917
Gujarat,Banas Kantha,2008,Kharif,cotton(lint),28200.0,114600.0,4.0638297872340425
Gujarat,Banas Kantha,2008,Kharif,groundnut,24700.0,33700.0,1.3643724696356276
Gujarat,Banas Kantha,2008,Kharif,sorghum,9300.0,9000.0,0.967741935483871
Gujarat,Banas Kantha,2008,Kharif,maize,10700.0,18900.0,1.766355140186916
Gujarat,Banas Kantha,2008,Kharif,greengram,20000.0,8800.0,0.44
Gujarat,Banas Kantha,2008,Kharif,moth,5900.0,1000.0,0.1694915254237288
Gujarat,Banas Kantha,2008,Kharif,other cereals & millets,3000.0,1700.0,0.5666666666666667
Gujarat,Banas Kantha,2008,Kharif,other kharif pulses,4600.0,3000.0,0.6521739130434783
Gujarat,Banas Kantha,2008,Kharif,sesame,19700.0,5700.0,0.2893401015228426
Gujarat,Banas Kantha,2008,Kharif,blackgram,6400.0,5100.0,0.796875
Gujarat,Banas Kantha,2008,Rabi,gram,300.0,300.0,1.0
Gujarat,Banas Kantha,2008,Rabi,other cereals & millets,3800.0,4900.0,1.2894736842105263
Gujarat,Banas Kantha,2008,Rabi,rapeseed &mustard,150900.0,171300.0,1.1351888667992047
Gujarat,Banas Kantha,2008,Rabi,wheat,56200.0,118200.0,2.1032028469750887
Gujarat,Banas Kantha,2008,Summer,pearl millet,74900.0,174400.0,2.328437917222964
Gujarat,Banas Kantha,2008,Summer,groundnut,1800.0,3400.0,1.8888888888888888
Gujarat,Banas Kantha,2008,Whole Year,dry chillies,400.0,400.0,1.0
Gujarat,Banas Kantha,2008,Whole Year,garlic,100.0,400.0,4.0
Gujarat,Banas Kantha,2008,Whole Year,guar seed,61600.0,15300.0,0.2483766233766234
Gujarat,Banas Kantha,2009,Kharif,pigeonpea,2300.0,2500.0,1.0869565217391304
Gujarat,Banas Kantha,2009,Kharif,pearl millet,111700.0,28400.0,0.25425246195165624
Gujarat,Banas Kantha,2009,Kharif,castor seed,90800.0,214300.0,2.3601321585903086
Gujarat,Banas Kantha,2009,Kharif,cotton(lint),32600.0,107500.0,3.2975460122699385
Gujarat,Banas Kantha,2009,Kharif,groundnut,26200.0,49300.0,1.881679389312977
Gujarat,Banas Kantha,2009,Kharif,sorghum,17800.0,6000.0,0.33707865168539325
Gujarat,Banas Kantha,2009,Kharif,maize,9400.0,14900.0,1.5851063829787233
Gujarat,Banas Kantha,2009,Kharif,greengram,17100.0,3200.0,0.1871345029239766
Gujarat,Banas Kantha,2009,Kharif,moth,6200.0,900.0,0.14516129032258066
Gujarat,Banas Kantha,2009,Kharif,other cereals & millets,4200.0,2700.0,0.6428571428571429
Gujarat,Banas Kantha,2009,Kharif,other kharif pulses,4400.0,3400.0,0.7727272727272727
Gujarat,Banas Kantha,2009,Kharif,sesame,18200.0,5100.0,0.2802197802197802
Gujarat,Banas Kantha,2009,Kharif,tobacco,200.0,300.0,1.5
Gujarat,Banas Kantha,2009,Kharif,blackgram,4100.0,2500.0,0.6097560975609756
Gujarat,Banas Kantha,2009,Rabi,gram,200.0,200.0,1.0
Gujarat,Banas Kantha,2009,Rabi,sorghum,200.0,200.0,1.0
Gujarat,Banas Kantha,2009,Rabi,other cereals & millets,5700.0,7300.0,1.280701754385965
Gujarat,Banas Kantha,2009,Rabi,rapeseed &mustard,102500.0,164400.0,1.6039024390243903
Gujarat,Banas Kantha,2009,Rabi,tobacco,200.0,300.0,1.5
Gujarat,Banas Kantha,2009,Rabi,wheat,65000.0,178900.0,2.752307692307692
Gujarat,Banas Kantha,2009,Summer,pearl millet,68400.0,140400.0,2.0526315789473686
Gujarat,Banas Kantha,2009,Summer,groundnut,900.0,1700.0,1.8888888888888888
Gujarat,Banas Kantha,2009,Whole Year,dry chillies,700.0,700.0,1.0
Gujarat,Banas Kantha,2009,Whole Year,garlic,200.0,1300.0,6.5
Gujarat,Banas Kantha,2009,Whole Year,guar seed,43300.0,6900.0,0.15935334872979215
Gujarat,Banas Kantha,2010,Kharif,pigeonpea,2600.0,3200.0,1.2307692307692308
Gujarat,Banas Kantha,2010,Kharif,pearl millet,132000.0,106200.0,0.8045454545454546
Gujarat,Banas Kantha,2010,Kharif,castor seed,78200.0,185700.0,2.374680306905371
Gujarat,Banas Kantha,2010,Kharif,cotton(lint),32300.0,113500.0,3.513931888544892
Gujarat,Banas Kantha,2010,Kharif,groundnut,27300.0,36000.0,1.3186813186813187
Gujarat,Banas Kantha,2010,Kharif,sorghum,13200.0,5700.0,0.4318181818181818
Gujarat,Banas Kantha,2010,Kharif,maize,9800.0,21600.0,2.204081632653061
Gujarat,Banas Kantha,2010,Kharif,greengram,20100.0,15000.0,0.746268656716418
Gujarat,Banas Kantha,2010,Kharif,moth,5100.0,3200.0,0.6274509803921569
Gujarat,Banas Kantha,2010,Kharif,other cereals & millets,2100.0,1400.0,0.6666666666666666
Gujarat,Banas Kantha,2010,Kharif,other kharif pulses,5600.0,2800.0,0.5
Gujarat,Banas Kantha,2010,Kharif,other oilseeds,1500.0,500.0,0.3333333333333333
Gujarat,Banas Kantha,2010,Kharif,sesame,19300.0,8900.0,0.46113989637305697
Gujarat,Banas Kantha,2010,Kharif,blackgram,2000.0,1700.0,0.85
Gujarat,Banas Kantha,2010,Rabi,gram,900.0,1200.0,1.3333333333333333
Gujarat,Banas Kantha,2010,Rabi,maize,500.0,900.0,1.8
Gujarat,Banas Kantha,2010,Rabi,other cereals & millets,10700.0,13800.0,1.2897196261682242
Gujarat,Banas Kantha,2010,Rabi,rapeseed &mustard,120000.0,184800.0,1.54
Gujarat,Banas Kantha,2010,Rabi,tobacco,6100.0,12100.0,1.9836065573770492
Gujarat,Banas Kantha,2010,Rabi,wheat,92900.0,280200.0,3.016146393972013
Gujarat,Banas Kantha,2010,Summer,pearl millet,162000.0,382100.0,2.358641975308642
Gujarat,Banas Kantha,2010,Summer,groundnut,5500.0,9800.0,1.7818181818181817
Gujarat,Banas Kantha,2010,Summer,greengram,3900.0,2300.0,0.5897435897435898
Gujarat,Banas Kantha,2010,Whole Year,dry chillies,600.0,700.0,1.1666666666666667
Gujarat,Banas Kantha,2010,Whole Year,guar seed,43100.0,30600.0,0.7099767981438515
Gujarat,Banas Kantha,2011,Kharif,pigeonpea,3200.0,2500.0,0.78125
Gujarat,Banas Kantha,2011,Kharif,pearl millet,118600.0,97100.0,0.8187183811129848
Gujarat,Banas Kantha,2011,Kharif,castor seed,179000.0,367000.0,2.0502793296089385
Gujarat,Banas Kantha,2011,Kharif,cotton(lint),48000.0,181500.0,3.78125
Gujarat,Banas Kantha,2011,Kharif,groundnut,40400.0,99400.0,2.4603960396039604
Gujarat,Banas Kantha,2011,Kharif,sorghum,3200.0,3200.0,1.0
Gujarat,Banas Kantha,2011,Kharif,maize,11400.0,24500.0,2.1491228070175437
Gujarat,Banas Kantha,2011,Kharif,greengram,31000.0,18500.0,0.5967741935483871
Gujarat,Banas Kantha,2011,Kharif,moth,6000.0,3700.0,0.6166666666666667
Gujarat,Banas Kantha,2011,Kharif,other cereals & millets,3600.0,2700.0,0.75
Gujarat,Banas Kantha,2011,Kharif,other kharif pulses,3300.0,1800.0,0.5454545454545454
Gujarat,Banas Kantha,2011,Kharif,sesame,17600.0,8100.0,0.4602272727272727
Gujarat,Banas Kantha,2011,Kharif,tobacco,100.0,200.0,2.0
Gujarat,Banas Kantha,2011,Kharif,blackgram,4200.0,2100.0,0.5
Gujarat,Banas Kantha,2011,Rabi,gram,300.0,400.0,1.3333333333333333
Gujarat,Banas Kantha,2011,Rabi,sorghum,400.0,400.0,1.0
Gujarat,Banas Kantha,2011,Rabi,maize,300.0,700.0,2.3333333333333335
Gujarat,Banas Kantha,2011,Rabi,onion,100.0,700.0,7.0
Gujarat,Banas Kantha,2011,Rabi,other  rabi pulses,100.0,100.0,1.0
Gujarat,Banas Kantha,2011,Rabi,other cereals & millets,1400.0,2000.0,1.4285714285714286
Gujarat,Banas Kantha,2011,Rabi,rapeseed &mustard,112400.0,175400.0,1.5604982206405693
Gujarat,Banas Kantha,2011,Rabi,tobacco,4300.0,7700.0,1.7906976744186047
Gujarat,Banas Kantha,2011,Rabi,wheat,89000.0,242100.0,2.7202247191011235
